City,State,Hashtag,Created_At,Lat,Lng,Color,Density,Population,Counts
Dallas, TX,#ProLife,Sat Jun 13 23:58:22 +0000 2020,32.7936,-96.7662,#564787,1524,5733259,2
Nevada, USA,AllLivesMatter,Sat Jun 13 23:58:22 +0000 2020,38.78390611,-117.3085008,#ffe119,249.9541985,33847.93893,1
Powder Springs, GA,#MAGA,Sat Jun 13 23:58:25 +0000 2020,33.866,-84.6839,#ffc800,790,15052,1
New York, NY,AllLivesMatter,Sat Jun 13 23:58:32 +0000 2020,40.6943,-73.9249,#ffe119,11083,19354922,1
New York, New York,#onlyfans,Sat Jun 13 23:58:33 +0000 2020,40.6943,-73.9249,#3ba99c,11083,19354922,1
Arlington, VA,#MAGA,Sat Jun 13 23:58:42 +0000 2020,38.8786,-77.1011,#ffc800,3408,229534,1
Palm Springs, CA,#MAGA,Sat Jun 13 23:58:44 +0000 2020,33.8017,-116.5382,#ffc800,197,48142,1
Houston, TX,#MAGA,Sat Jun 13 23:58:44 +0000 2020,29.7869,-95.3905,#ffc800,1401,5446468,1
California, USA,#TulsaTrumpRally,Sat Jun 13 23:58:45 +0000 2020,36.92493894,-120.1874709,#f032e6,956.995814,39607.22724,1
Huntington Beach, CA,#LGBTQRights,Sat Jun 13 23:58:45 +0000 2020,33.696,-118.0025,#9A6324,2886,201874,1
Florida, USA,#MAGA,Sat Jun 13 23:58:49 +0000 2020,28.1400878,-82.12263066,#ffc800,927.0826374,33241.92747,1
Texas, USA,#ProChoice,Sat Jun 13 23:58:49 +0000 2020,30.6543695,-97.80444208,#ff8427,467.0797439,19220.27823,1
Texas, USA,#ProLife,Sat Jun 13 23:58:49 +0000 2020,30.6543695,-97.80444208,#564787,467.0797439,19220.27823,3
Gilbert, AZ,#MAGA,Sat Jun 13 23:58:51 +0000 2020,33.3103,-111.7463,#ffc800,1374,242354,1
Nashua, NH,#Equality,Sat Jun 13 23:58:52 +0000 2020,42.7491,-71.491,#8980f5,1106,231262,1
Tuscumbia, AL,#MAGA,Sat Jun 13 23:58:53 +0000 2020,34.7204,-87.7035,#ffc800,351,8398,1
Thomson, GA,#MAGA,Sat Jun 13 23:58:57 +0000 2020,33.4666,-82.4992,#ffc800,580,8309,1
Hanford, CA ,#MAGA,Sat Jun 13 23:58:58 +0000 2020,36.3264,-119.6544,#ffc800,1273,92066,1
San Diego, CA,#MAGA,Sat Jun 13 23:58:58 +0000 2020,32.8312,-117.1225,#ffc800,1683,3210314,1
Long Beach, CA,AllLivesMatter,Sat Jun 13 23:58:58 +0000 2020,33.798,-118.1675,#ffe119,3575,469450,1
Pennsylvania, USA,#MAGA,Sat Jun 13 23:59:05 +0000 2020,40.62121128,-77.63372888,#ffc800,782.3564815,9051.620949,1
Santa Clara, CA,#MAGA,Sat Jun 13 23:59:07 +0000 2020,37.3646,-121.968,#ffc800,2667,127134,1
Chico, CA,AllLivesMatter,Sat Jun 13 23:59:08 +0000 2020,39.7575,-121.8152,#ffe119,1076,106268,1
New Egypt, NJ,#onlyfans,Sat Jun 13 23:59:10 +0000 2020,40.0644,-74.5284,#3ba99c,235,2421,1
Oklahoma, USA,#MAGA,Sat Jun 13 23:59:15 +0000 2020,35.55583016,-96.74808981,#ffc800,230.9456522,4969.266304,1
Sacramento, CA,AllLivesMatter,Sat Jun 13 23:59:15 +0000 2020,38.5667,-121.4683,#ffe119,1980,1854698,1
Alabama, USA,#MAGA,Sat Jun 13 23:59:20 +0000 2020,32.94153134,-86.74674229,#ffc800,145.0496575,7362.020548,1
Santa Monica, CA,#BLM,Sat Jun 13 23:59:26 +0000 2020,34.0232,-118.4813,#1e212b,4235,92306,1
Philadelphia, PA,#BLM,Sat Jun 13 23:59:29 +0000 2020,40.0077,-75.1339,#1e212b,4547,5637884,1
Midland, TX,#BLM,Sat Jun 13 23:59:29 +0000 2020,32.0249,-102.1137,#1e212b,706,144247,1
Los Angeles, CA,#BLM,Sat Jun 13 23:59:31 +0000 2020,34.1139,-118.4068,#1e212b,3295,12815475,2
Champaign,IL,#MAGA,Sat Jun 13 23:59:31 +0000 2020,40.1144,-88.2735,#ffc800,1478,156794,1
Smyrna, TN,#BLM,Sat Jun 13 23:59:32 +0000 2020,35.9722,-86.5253,#1e212b,636,49969,1
New York, NY,#BLM,Sat Jun 13 23:59:32 +0000 2020,40.6943,-73.9249,#1e212b,11083,19354922,2
Fort Lauderdale, FL,#BLM,Sat Jun 13 23:59:38 +0000 2020,26.1412,-80.1464,#1e212b,2010,180072,1
Dallas, TX,#BLM,Sat Jun 13 23:59:38 +0000 2020,32.7936,-96.7662,#1e212b,1524,5733259,2
San Diego, CA,#BLM,Sat Jun 13 23:59:38 +0000 2020,32.8312,-117.1225,#1e212b,1683,3210314,1
California, USA,#BLM,Sat Jun 13 23:59:38 +0000 2020,36.92493894,-120.1874709,#1e212b,956.995814,39607.22724,1
Houston, TX,#COVID19,Sat Jun 13 23:59:38 +0000 2020,29.7869,-95.3905,#4363d8,1401,5446468,1
North Dakota, USA,#BLM,Sat Jun 13 23:59:40 +0000 2020,47.52685985,-99.63688379,#1e212b,199.9052369,1813.57606,1
Nebraska, USA,#MAGA,Sat Jun 13 23:59:40 +0000 2020,41.21501586,-98.35381552,#ffc800,349.5275862,3250.122414,1
Durham, NC,#COVID19,Sat Jun 13 23:59:40 +0000 2020,35.9795,-78.9032,#4363d8,921,407575,1
Odessa, FL,#BLM,Sat Jun 13 23:59:41 +0000 2020,28.182,-82.553,#1e212b,574,7983,1
Edenton, NC,#BLM,Sat Jun 13 23:59:42 +0000 2020,36.058,-76.6008,#1e212b,338,4507,1
Troy, OH,#BLM,Sat Jun 13 23:59:42 +0000 2020,40.0435,-84.2189,#1e212b,830,25865,1
Michigan, USA,#MAGA,Sat Jun 13 23:59:42 +0000 2020,43.47372116,-84.86635913,#ffc800,503.2115942,15115.93768,1
Arizona, USA,#MAGA,Sat Jun 13 23:59:44 +0000 2020,33.87252332,-111.5864426,#ffc800,204.7286996,21483.22422,1
Washington, USA,#BLM,Sat Jun 13 23:59:45 +0000 2020,47.34480645,-121.3815208,#1e212b,521.5129032,16346.75484,2
Kentucky, USA,#COVID19,Sat Jun 13 23:59:46 +0000 2020,37.77555102,-85.40921099,#4363d8,543.3631285,6122.759777,1
Florida, USA,#BLM,Sat Jun 13 23:59:47 +0000 2020,28.1400878,-82.12263066,#1e212b,927.0826374,33241.92747,1
New Mexico, USA,#BLM,Sat Jun 13 23:59:48 +0000 2020,34.67978699,-106.524061,#1e212b,150.4383562,4800.216895,1
Texas, USA,#MAGA,Sat Jun 13 23:59:48 +0000 2020,30.6543695,-97.80444208,#ffc800,467.0797439,19220.27823,1
Minnesota, USA,AllLivesMatter,Sat Jun 13 23:59:48 +0000 2020,45.49674916,-94.28402319,#ffe119,328.1137124,8110.998885,1
Salt Lake City, UT,#Equality,Sat Jun 13 23:59:49 +0000 2020,40.7774,-111.93,#8980f5,696,1098400,1
Salt Lake City, UT,#BLM,Sat Jun 13 23:59:49 +0000 2020,40.7774,-111.93,#1e212b,696,1098400,1
California, USA,#onlyfans,Sat Jun 13 23:59:50 +0000 2020,36.92493894,-120.1874709,#3ba99c,956.995814,39607.22724,1
Joliet, IL,#BLM,Sat Jun 13 23:59:50 +0000 2020,41.5189,-88.1499,#1e212b,893,148462,1
Dayton, Ohio,#Equality,Sat Jun 13 23:59:51 +0000 2020,39.7797,-84.1998,#8980f5,978,718169,1
Baltimore, MD,BlackLivesMatter,Sat Jun 13 23:59:51 +0000 2020,39.3051,-76.6144,#f2542d,2917,2170504,1
Reno, NV,BlackLivesMatter,Sat Jun 13 23:59:51 +0000 2020,39.5497,-119.8483,#f2542d,884,433271,1
Tennessee, USA,BlackLivesMatter,Sat Jun 13 23:59:51 +0000 2020,35.82854061,-86.25442746,#f2542d,230.8615023,14237.33099,1
Riverside, CA,#BLM,Sat Jun 13 23:59:52 +0000 2020,33.9381,-117.3948,#1e212b,1557,2084749,1
Harlingen, TX,BlackLivesMatter,Sat Jun 13 23:59:52 +0000 2020,26.1916,-97.6976,#f2542d,630,136968,1
Dublin, CA,#COVID19,Sat Jun 13 23:59:52 +0000 2020,37.7161,-121.8964,#4363d8,1545,60939,1
Los Angeles, CA,BlackLivesMatter,Sat Jun 13 23:59:53 +0000 2020,34.1139,-118.4068,#f2542d,3295,12815475,3
Medford, Oregon,#BLM,Sat Jun 13 23:59:54 +0000 2020,42.3372,-122.8537,#1e212b,1225,168219,1
Oakland, CA,#BLM,Sat Jun 13 23:59:54 +0000 2020,37.7903,-122.2165,#1e212b,2937,425195,1
Los Angeles, CA,#BLM,Sat Jun 13 23:59:54 +0000 2020,34.1139,-118.4068,#1e212b,3295,12815475,2
Austin, Texas,BlackLivesMatter,Sat Jun 13 23:59:54 +0000 2020,30.3006,-97.7517,#f2542d,1144,1638716,1
Oakland, CA,BlackLivesMatter,Sat Jun 13 23:59:54 +0000 2020,37.7903,-122.2165,#f2542d,2937,425195,2
Los Angeles, CA,BlackLivesMatter,Sat Jun 13 23:59:54 +0000 2020,34.1139,-118.4068,#f2542d,3295,12815475,3
Georgia, USA,BlackLivesMatter,Sat Jun 13 23:59:54 +0000 2020,32.96564403,-83.57147565,#f2542d,315.7548387,17340.27419,1
Seattle, WA,#COVID19,Sat Jun 13 23:59:54 +0000 2020,47.6211,-122.3244,#4363d8,3336,3643765,1
Minneapolis, MN,#BLM,Sat Jun 13 23:59:55 +0000 2020,44.9635,-93.2678,#1e212b,3019,2926757,1
Madison, Wisconsin,BlackLivesMatter,Sat Jun 13 23:59:55 +0000 2020,43.0827,-89.3923,#f2542d,1250,439553,1
Iowa City, IA,BlackLivesMatter,Sat Jun 13 23:59:55 +0000 2020,41.6559,-91.5304,#f2542d,1143,119091,1
New York, NY,#BLM,Sat Jun 13 23:59:56 +0000 2020,40.6943,-73.9249,#1e212b,11083,19354922,2
New York, NY,BlackLivesMatter,Sat Jun 13 23:59:56 +0000 2020,40.6943,-73.9249,#f2542d,11083,19354922,1
North Grosvenor Dale, CT,BlackLivesMatter,Sat Jun 13 23:59:56 +0000 2020,41.9862,-71.9034,#f2542d,185,1086,1
Florida, USA,AllLivesMatter,Sat Jun 13 23:59:56 +0000 2020,28.1400878,-82.12263066,#ffe119,927.0826374,33241.92747,1
New Jersey, USA,BlackLivesMatter,Sat Jun 13 23:59:57 +0000 2020,40.32016673,-74.52402218,#f2542d,1469.239006,10892.99809,2
New Jersey, USA,BlackLivesMatter,Sat Jun 13 23:59:57 +0000 2020,40.32016673,-74.52402218,#f2542d,1469.239006,10892.99809,2
Boston, MA,#BLM,Sat Jun 13 23:59:58 +0000 2020,42.3188,-71.0846,#1e212b,5472,4637537,1
Roseville, MN,#BLM,Sat Jun 13 23:59:58 +0000 2020,45.0155,-93.1544,#1e212b,1078,36314,1
California, USA,BlackLivesMatter,Sat Jun 13 23:59:58 +0000 2020,36.92493894,-120.1874709,#f2542d,956.995814,39607.22724,1
Oklahoma City, OK,BlackLivesMatter,Sat Jun 13 23:59:58 +0000 2020,35.4676,-97.5137,#f2542d,409,955998,1
Oakland, California,BlackLivesMatter,Sat Jun 13 23:59:58 +0000 2020,37.7903,-122.2165,#f2542d,2937,425195,2
Boston, MA,BlackLivesMatter,Sat Jun 13 23:59:58 +0000 2020,42.3188,-71.0846,#f2542d,5472,4637537,1
Roseville, MN,BlackLivesMatter,Sat Jun 13 23:59:58 +0000 2020,45.0155,-93.1544,#f2542d,1078,36314,1
Washington, DC,#BLM,Sat Jun 13 23:59:59 +0000 2020,38.9047,-77.0163,#1e212b,4382,5289420,2
Dallas, TX,#BLM,Sat Jun 13 23:59:59 +0000 2020,32.7936,-96.7662,#1e212b,1524,5733259,2
Los Angeles, CA,BlackLivesMatter,Sat Jun 13 23:59:59 +0000 2020,34.1139,-118.4068,#f2542d,3295,12815475,3
New Jersey, USA,#blackconservative,Sat Jun 20 00:06:59 +0000 2020,40.32016673,-74.52402218,#fabed4,1469.239006,10892.99809,1
New Jersey, USA,#blackconservative,Sat Jun 20 00:06:59 +0000 2020,40.32016673,-74.52402218,#fabed4,1469.239006,10892.99809,1
Fort Lauderdale, FL,#blackconservative,Sat Jun 20 00:11:14 +0000 2020,26.1412,-80.1464,#fabed4,2010,180072,1
Fort Lauderdale, FL,#blackconservative,Sat Jun 20 00:11:14 +0000 2020,26.1412,-80.1464,#fabed4,2010,180072,1
Atlanta, GA,#BlueLivesMurder,Sat Jun 20 00:26:59 +0000 2020,33.7627,-84.4225,#dbcbd8,1384,5228750,2
Atlanta, GA,#BlueLivesMurder,Sat Jun 20 00:26:59 +0000 2020,33.7627,-84.4225,#dbcbd8,1384,5228750,1
Ohio, USA,#blackconservative,Sat Jun 20 00:34:13 +0000 2020,40.35181636,-82.80448713,#fabed4,549.1569767,11432.45266,1
Ohio, USA,#blackconservative,Sat Jun 20 00:34:13 +0000 2020,40.35181636,-82.80448713,#fabed4,549.1569767,11432.45266,1
Massachusetts, USA,#masculinity,Sat Jun 20 00:53:00 +0000 2020,42.08924752,-71.18091206,#f58231,1008.886525,63636.99291,1
Nevada, USA,#DreamersAreAmericans,Sat Jun 20 01:04:25 +0000 2020,38.78390611,-117.3085008,#dcbeff,249.9541985,33847.93893,1
Nevada, USA,#DreamersAreAmericans,Sat Jun 20 01:04:25 +0000 2020,38.78390611,-117.3085008,#dcbeff,249.9541985,33847.93893,1
Denver, CO,#BlueLivesMurder,Sat Jun 20 01:14:47 +0000 2020,39.7621,-104.8759,#dbcbd8,1774,2787266,1
Denver, CO,#BlueLivesMurder,Sat Jun 20 01:14:47 +0000 2020,39.7621,-104.8759,#dbcbd8,1774,2787266,1
Tennessee, USA,#blackconservative,Sat Jun 20 01:14:51 +0000 2020,35.82854061,-86.25442746,#fabed4,230.8615023,14237.33099,1
Tennessee, USA,#blackconservative,Sat Jun 20 01:14:51 +0000 2020,35.82854061,-86.25442746,#fabed4,230.8615023,14237.33099,1
Los Angeles, CA,#DisarmthePolice,Sat Jun 20 01:15:10 +0000 2020,34.1139,-118.4068,#562c2c,3295,12815475,1
Los Angeles, CA,#DisarmthePolice,Sat Jun 20 01:15:10 +0000 2020,34.1139,-118.4068,#562c2c,3295,12815475,1
Boston, MA,#masculinity,Sat Jun 20 01:35:12 +0000 2020,42.3188,-71.0846,#f58231,5472,4637537,1
Kenmore, NY,#masculinity,Sat Jun 20 01:37:08 +0000 2020,42.9646,-78.8713,#f58231,4092,15217,1
Washington, DC,#LGBTQRights,Sat Jun 20 01:39:28 +0000 2020,38.9047,-77.0163,#9A6324,4382,5289420,2
Washington, DC,#LGBTQRights,Sat Jun 20 01:39:28 +0000 2020,38.9047,-77.0163,#9A6324,4382,5289420,1
California, USA,#DisarmthePolice,Sat Jun 20 01:41:15 +0000 2020,36.92493894,-120.1874709,#562c2c,956.995814,39607.22724,3
California, USA,#DisarmthePolice,Sat Jun 20 01:41:15 +0000 2020,36.92493894,-120.1874709,#562c2c,956.995814,39607.22724,2
Virginia Beach, VA,#DisarmthePolice,Sat Jun 20 01:55:40 +0000 2020,36.7335,-76.0435,#562c2c,710,1480383,1
Virginia Beach, VA,#DisarmthePolice,Sat Jun 20 01:55:40 +0000 2020,36.7335,-76.0435,#562c2c,710,1480383,1
West Hollywood, CA,#DreamersAreAmericans,Sat Jun 20 01:56:55 +0000 2020,34.0883,-118.3719,#dcbeff,7584,37080,1
West Hollywood, CA,#DreamersAreAmericans,Sat Jun 20 01:56:55 +0000 2020,34.0883,-118.3719,#dcbeff,7584,37080,1
Richmond, VA,#DisarmthePolice,Sat Jun 20 02:19:58 +0000 2020,37.5295,-77.4756,#562c2c,1463,1059907,1
Richmond, VA,#DisarmthePolice,Sat Jun 20 02:19:58 +0000 2020,37.5295,-77.4756,#562c2c,1463,1059907,1
Florida, USA,#BlueLivesMurder,Sat Jun 20 02:28:26 +0000 2020,28.1400878,-82.12263066,#dbcbd8,927.0826374,33241.92747,2
Florida, USA,#BlueLivesMurder,Sat Jun 20 02:28:26 +0000 2020,28.1400878,-82.12263066,#dbcbd8,927.0826374,33241.92747,1
Columbus, OH,#Copslivesmatter,Sat Jun 20 03:02:47 +0000 2020,39.986,-82.9851,#808000,1551,1528314,1
Dagsboro, DE,#blackconservative,Sat Jun 20 03:21:57 +0000 2020,38.5466,-75.2467,#fabed4,251,886,1
Dagsboro, DE,#blackconservative,Sat Jun 20 03:21:57 +0000 2020,38.5466,-75.2467,#fabed4,251,886,1
Tucson, AZ,#BlueLivesMurder,Sat Jun 20 03:23:26 +0000 2020,32.1545,-110.8782,#dbcbd8,868,868391,1
Tucson, AZ,#BlueLivesMurder,Sat Jun 20 03:23:26 +0000 2020,32.1545,-110.8782,#dbcbd8,868,868391,1
Leland, NC,#blackconservative,Sat Jun 20 03:32:31 +0000 2020,34.204,-78.028,#fabed4,392,19976,1
Leland, NC,#blackconservative,Sat Jun 20 03:32:31 +0000 2020,34.204,-78.028,#fabed4,392,19976,1
New York, NY,#masculinity,Sat Jun 20 03:37:20 +0000 2020,40.6943,-73.9249,#f58231,11083,19354922,2
Glendale, Arizona,#blackconservative,Sat Jun 20 03:53:42 +0000 2020,33.5797,-112.2258,#fabed4,1601,246709,1
Glendale, Arizona,#blackconservative,Sat Jun 20 03:53:42 +0000 2020,33.5797,-112.2258,#fabed4,1601,246709,1
Florida, USA,#blackconservative,Sat Jun 20 03:58:26 +0000 2020,28.1400878,-82.12263066,#fabed4,927.0826374,33241.92747,1
Florida, USA,#blackconservative,Sat Jun 20 03:58:26 +0000 2020,28.1400878,-82.12263066,#fabed4,927.0826374,33241.92747,1
Kentucky, USA,#blackconservative,Sat Jun 20 04:10:25 +0000 2020,37.77555102,-85.40921099,#fabed4,543.3631285,6122.759777,1
Kentucky, USA,#blackconservative,Sat Jun 20 04:10:25 +0000 2020,37.77555102,-85.40921099,#fabed4,543.3631285,6122.759777,1
Boise, ID,#masculinity,Sat Jun 20 04:13:59 +0000 2020,43.6007,-116.2312,#f58231,1045,385218,1
Portland, OR,#DisarmthePolice,Sat Jun 20 04:49:10 +0000 2020,45.5371,-122.65,#562c2c,1874,2052796,1
Portland, OR,#DisarmthePolice,Sat Jun 20 04:49:10 +0000 2020,45.5371,-122.65,#562c2c,1874,2052796,1
Dalton, Georgia,#DreamersAreAmericans,Sat Jun 20 04:54:44 +0000 2020,34.7691,-84.9712,#dcbeff,634,86841,1
Dalton, Georgia,#DreamersAreAmericans,Sat Jun 20 04:54:44 +0000 2020,34.7691,-84.9712,#dcbeff,634,86841,1
Los Angeles, CA,#blackconservative,Sat Jun 20 04:57:48 +0000 2020,34.1139,-118.4068,#fabed4,3295,12815475,2
Los Angeles, CA,#blackconservative,Sat Jun 20 04:57:48 +0000 2020,34.1139,-118.4068,#fabed4,3295,12815475,1
Greeley, Colorado,#DreamersAreAmericans,Sat Jun 20 05:08:39 +0000 2020,40.4151,-104.7705,#dcbeff,833,133750,1
Greeley, Colorado,#DreamersAreAmericans,Sat Jun 20 05:08:39 +0000 2020,40.4151,-104.7705,#dcbeff,833,133750,1
Salt Lake City, UT,#DreamersAreAmericans,Sat Jun 20 05:11:42 +0000 2020,40.7774,-111.93,#dcbeff,696,1098400,1
Salt Lake City, UT,#DreamersAreAmericans,Sat Jun 20 05:11:42 +0000 2020,40.7774,-111.93,#dcbeff,696,1098400,1
Texas, USA,#blackconservative,Sat Jun 20 06:01:55 +0000 2020,30.6543695,-97.80444208,#fabed4,467.0797439,19220.27823,5
Texas, USA,#blackconservative,Sat Jun 20 06:01:55 +0000 2020,30.6543695,-97.80444208,#fabed4,467.0797439,19220.27823,3
Stonington, Connecticut ,#AbortionIsRacist,Sat Jun 20 06:26:13 +0000 2020,41.3344,-71.9033,#fffac8,1016,898,1
Stonington, Connecticut ,#AbortionIsRacist,Sat Jun 20 06:26:13 +0000 2020,41.3344,-71.9033,#fffac8,1016,898,1
Seattle, WA,#DisarmthePolice,Sat Jun 20 06:50:15 +0000 2020,47.6211,-122.3244,#562c2c,3336,3643765,1
Seattle, WA,#DisarmthePolice,Sat Jun 20 06:50:15 +0000 2020,47.6211,-122.3244,#562c2c,3336,3643765,1
San Antonio, TX,#DreamersAreAmericans,Sat Jun 20 07:52:16 +0000 2020,29.4658,-98.5254,#dcbeff,1204,2002530,1
San Antonio, TX,#DreamersAreAmericans,Sat Jun 20 07:52:16 +0000 2020,29.4658,-98.5254,#dcbeff,1204,2002530,1
Newburgh, IN,#Copslivesmatter,Sat Jun 20 08:10:17 +0000 2020,37.9494,-87.4053,#808000,842,3237,1
Missoula, MT,#BlueLivesMurder,Sat Jun 20 08:31:14 +0000 2020,46.8685,-114.0095,#dbcbd8,967,90218,1
Reno, NV,#DreamersAreAmericans,Sat Jun 20 08:31:20 +0000 2020,39.5497,-119.8483,#dcbeff,884,433271,1
Reno, NV,#DreamersAreAmericans,Sat Jun 20 08:31:20 +0000 2020,39.5497,-119.8483,#dcbeff,884,433271,1
East Islip, NY,#Copslivesmatter,Sat Jun 20 09:12:13 +0000 2020,40.7275,-73.1861,#808000,1322,13616,1
East Islip, NY,#Copslivesmatter,Sat Jun 20 09:12:13 +0000 2020,40.7275,-73.1861,#808000,1322,13616,1
North Carolina, USA,#blackconservative,Sat Jun 20 09:48:44 +0000 2020,35.43980951,-79.32081359,#fabed4,296.3206522,12504.38587,1
North Carolina, USA,#blackconservative,Sat Jun 20 09:48:44 +0000 2020,35.43980951,-79.32081359,#fabed4,296.3206522,12504.38587,1
Florida, USA,#DreamersAreAmericans,Sat Jun 20 10:52:52 +0000 2020,28.1400878,-82.12263066,#dcbeff,927.0826374,33241.92747,1
Florida, USA,#DreamersAreAmericans,Sat Jun 20 10:52:52 +0000 2020,28.1400878,-82.12263066,#dcbeff,927.0826374,33241.92747,1
Manhattan, NY,#AbortionIsRacist,Sat Jun 20 11:54:39 +0000 2020,40.7834,-73.9662,#fffac8,27799,1643734,1
Manhattan, NY,#AbortionIsRacist,Sat Jun 20 11:54:39 +0000 2020,40.7834,-73.9662,#fffac8,27799,1643734,1
Conway, AR,#Copslivesmatter,Sat Jun 20 11:56:59 +0000 2020,35.0753,-92.4695,#808000,552,72894,1
Conway, AR,#Copslivesmatter,Sat Jun 20 11:56:59 +0000 2020,35.0753,-92.4695,#808000,552,72894,1
Houston, Texas,#Copslivesmatter,Sat Jun 20 12:03:29 +0000 2020,29.7869,-95.3905,#808000,1401,5446468,1
Houston, Texas,#Copslivesmatter,Sat Jun 20 12:03:29 +0000 2020,29.7869,-95.3905,#808000,1401,5446468,1
Orlando, FL,#IllegalAliens,Sat Jun 20 12:13:32 +0000 2020,28.4772,-81.3369,#aaffc3,982,1776841,1
Shreveport, LA,#Copslivesmatter,Sat Jun 20 12:17:58 +0000 2020,32.4659,-93.7959,#808000,692,287432,1
Shreveport, LA,#Copslivesmatter,Sat Jun 20 12:17:58 +0000 2020,32.4659,-93.7959,#808000,692,287432,1
Myrtle Beach, SC,#IllegalAliens,Sat Jun 20 12:49:29 +0000 2020,33.7096,-78.8842,#aaffc3,536,260487,1
Texas, USA,#IllegalAliens,Sat Jun 20 12:56:23 +0000 2020,30.6543695,-97.80444208,#aaffc3,467.0797439,19220.27823,1
Pennsylvania, USA,#IllegalAliens,Sat Jun 20 13:03:20 +0000 2020,40.62121128,-77.63372888,#aaffc3,782.3564815,9051.620949,1
Longview, TX,#masculinity,Sat Jun 20 13:04:43 +0000 2020,32.5192,-94.7622,#f58231,565,100196,1
Texas, USA,#blackconservative,Sat Jun 20 13:06:19 +0000 2020,30.6543695,-97.80444208,#fabed4,467.0797439,19220.27823,5
Texas, USA,#blackconservative,Sat Jun 20 13:06:19 +0000 2020,30.6543695,-97.80444208,#fabed4,467.0797439,19220.27823,3
Texas, U.S.A.,#Copslivesmatter,Sat Jun 20 13:16:15 +0000 2020,30.6543695,-97.80444208,#808000,467.0797439,19220.27823,1
Texas, U.S.A.,#Copslivesmatter,Sat Jun 20 13:16:15 +0000 2020,30.6543695,-97.80444208,#808000,467.0797439,19220.27823,1
Detroit, MI,#BlueLivesMurder,Sat Jun 20 13:21:08 +0000 2020,42.3834,-83.1024,#dbcbd8,1873,3522206,1
Detroit, MI,#BlueLivesMurder,Sat Jun 20 13:21:08 +0000 2020,42.3834,-83.1024,#dbcbd8,1873,3522206,1
Manhattan, NY,#masculinity,Sat Jun 20 13:27:38 +0000 2020,40.7834,-73.9662,#f58231,27799,1643734,1
Manhattan, NY,#masculinity,Sat Jun 20 13:27:38 +0000 2020,40.7834,-73.9662,#f58231,27799,1643734,1
San Diego, California,#masculinity,Sat Jun 20 13:32:41 +0000 2020,32.8312,-117.1225,#f58231,1683,3210314,1
San Diego, California,#masculinity,Sat Jun 20 13:32:41 +0000 2020,32.8312,-117.1225,#f58231,1683,3210314,1
Miami, FL,#BLM,Sat Jun 20 13:33:42 +0000 2020,25.7839,-80.2102,#1e212b,4969,6381966,1
Miami, FL,#BLM,Sat Jun 20 13:33:42 +0000 2020,25.7839,-80.2102,#1e212b,4969,6381966,1
Chicago, IL,#masculinity,Sat Jun 20 13:50:56 +0000 2020,41.8373,-87.6862,#f58231,4612,8675982,1
Chicago, IL,#masculinity,Sat Jun 20 13:50:56 +0000 2020,41.8373,-87.6862,#f58231,4612,8675982,1
Boston, MA,#DreamersAreAmericans,Sat Jun 20 13:57:24 +0000 2020,42.3188,-71.0846,#dcbeff,5472,4637537,1
Boston, MA,#DreamersAreAmericans,Sat Jun 20 13:57:24 +0000 2020,42.3188,-71.0846,#dcbeff,5472,4637537,1
New Jersey, USA,#IllegalAliens,Sat Jun 20 14:07:55 +0000 2020,40.32016673,-74.52402218,#aaffc3,1469.239006,10892.99809,1
Arizona, USA,#IllegalAliens,Sat Jun 20 14:20:27 +0000 2020,33.87252332,-111.5864426,#aaffc3,204.7286996,21483.22422,2
Pensacola, FL,#Equality,Sat Jun 20 14:27:51 +0000 2020,30.4427,-87.1886,#8980f5,897,344400,1
Pensacola, FL,#Equality,Sat Jun 20 14:27:51 +0000 2020,30.4427,-87.1886,#8980f5,897,344400,1
Wisconsin, USA,#IllegalAliens,Sat Jun 20 14:35:15 +0000 2020,44.15892607,-89.66840869,#aaffc3,323.3592737,7699.124514,1
Oregon, USA,#BlueLivesMurder,Sat Jun 20 14:48:35 +0000 2020,44.56224297,-122.0184233,#dbcbd8,621.6392573,13825.60212,2
Oregon, USA,#BlueLivesMurder,Sat Jun 20 14:48:35 +0000 2020,44.56224297,-122.0184233,#dbcbd8,621.6392573,13825.60212,1
San Bernardino, CA,#IllegalAliens,Sat Jun 20 15:11:26 +0000 2020,34.1417,-117.2945,#aaffc3,1350,216995,1
Oklahoma City, OK,#blackconservative,Sat Jun 20 15:39:06 +0000 2020,35.4676,-97.5137,#fabed4,409,955998,1
Oklahoma City, OK,#blackconservative,Sat Jun 20 15:39:06 +0000 2020,35.4676,-97.5137,#fabed4,409,955998,1
New York, USA,#BLM,Sat Jun 20 15:40:21 +0000 2020,42.11192215,-75.02628554,#1e212b,970.2613531,35076.80816,2
New York, USA,BlackLivesMatter,Sat Jun 20 15:40:21 +0000 2020,42.11192215,-75.02628554,#f2542d,970.2613531,35076.80816,3
New York, USA,#BLM,Sat Jun 20 15:40:21 +0000 2020,42.11192215,-75.02628554,#1e212b,970.2613531,35076.80816,2
New York, USA,BlackLivesMatter,Sat Jun 20 15:40:21 +0000 2020,42.11192215,-75.02628554,#f2542d,970.2613531,35076.80816,2
Murfreesboro, TN,#ProChoice,Sat Jun 20 15:41:40 +0000 2020,35.8493,-86.4117,#ff8427,864,167055,1
Farmington, New Mexico,#ProChoice,Sat Jun 20 15:54:26 +0000 2020,36.7555,-108.1823,#ff8427,509,52555,1
